TIME;ACC[ROLL];GYRO[ROLL];ANGLE[ROLL];TARGET_ANGLE[ROLL];FRAME_ANGLE[ROLL];POWER[ROLL];ACC[PITCH];GYRO[PITCH];ANGLE[PITCH];TARGET_ANGLE[PITCH];FRAME_ANGLE[PITCH];POWER[PITCH];ACC[YAW];GYRO[YAW];ANGLE[YAW];TARGET_ANGLE[YAW];FRAME_ANGLE[YAW];POWER[YAW];RC_ROLL;RC_PITCH;RC_YAW;RC_CMD;EXT_FC_ROLL;EXT_FC_PITCH;BAT_VOLTAGE;RMS_ERR[ROLL];FREQ[ROLL];RMS_ERR[PITCH];FREQ[PITCH];RMS_ERR[YAW];FREQ[YAW]
02:06:58.115;-30;-4873;-74.68506;0.0;-105.095215;0;139;12902;156.2915;0.0;344.50928;0;71;-9864;169.8706;-34.82666;0.0;0;;;;;;;0;7312;54;5154;98;1674;94
02:06:58.173;187;-8047;-64.05029;0.0;-115.57617;0;55;-26103;150.60059;0.0;338.42285;0;308;5396;172.66113;-34.82666;0.0;0;;;;;;;0;11399;53;5819;95;1780;92
02:06:58.219;-1032;-3055;-75.78369;0.0;-84.15527;0;-712;18100;47.746582;0.0;341.5869;0;-140;-5689;278.08594;-34.82666;0.0;0;;;;;;;0;14156;52;3817;93;3176;92
02:06:58.267;-503;-2247;-51.28418;0.0;-56.381836;0;-97;-960;23.730469;0.0;355.78125;0;333;6239;308.36426;-34.82666;0.0;0;;;;;;;0;9086;51;1941;90;4292;89
02:06:58.324;-105;-1997;-34.387207;0.0;-34.431152;0;-360;10572;-0.021972656;0.0;360.19775;0;344;2074;340.8838;-34.82666;0.0;0;;;;;;;0;6516;51;1326;89;4532;87
02:06:58.376;299;-7606;-13.271484;0.0;-13.249512;0;-299;8660;12.172852;0.0;373.99658;0;455;-1394;349.27734;-34.82666;0.0;0;;;;;;;0;5166;50;2516;89;2535;87
02:06:58.430;-62;12769;1.1425781;0.0;1.2744141;0;-180;17993;44.868164;0.0;404.69238;0;-280;-2228;344.9707;-34.82666;0.0;0;;;;;;;0;3397;49;1917;87;1139;85
02:06:58.477;-155;23789;17.402344;0.0;17.86377;0;-281;-28046;6.1083984;0.0;369.4702;0;349;1326;331.01807;-34.82666;0.0;0;;;;;;;0;7907;48;6016;85;8732;81
02:06:58.526;27;5163;-30.739746;0.0;-31.398926;0;-397;18610;-56.84326;0.0;310.4077;0;46;2011;358.02246;-34.82666;0.0;0;;;;;;;0;7532;48;5099;82;8545;81
02:06:58.582;397;5923;2.9882812;0.0;3.8232422;0;-1766;-12416;-38.847656;0.0;323.2837;0;308;4865;306.45264;-34.82666;0.0;0;;;;;;;0;8527;47;3344;80;4259;79
02:06:58.630;161;1477;22.346191;0.0;30.19043;0;-885;7297;-54.03076;0.0;326.5796;0;179;4822;299.83887;-34.82666;0.0;0;;;;;;;0;8939;47;3851;78;10412;77
02:06:58.687;-128;-9786;29.355469;0.0;30.739746;0;-82;20694;-42.736816;0.0;326.60156;0;-5;-9417;326.35986;-34.82666;0.0;0;;;;;;;0;8678;45;2491;78;12144;77
02:06:58.733;-99;8451;37.441406;0.0;48.22998;0;-68;-513;-35.06836;0.0;357.40723;0;-116;-5326;302.2998;-34.82666;0.0;0;;;;;;;0;6393;44;2863;76;11284;75
02:06:58.782;20;4561;52.11914;0.0;78.2666;0;-75;5097;-56.052246;0.0;373.99658;0;9;5313;281.27197;-34.82666;0.0;0;;;;;;;0;7243;44;4307;75;4441;73
02:06:58.837;226;-5392;62.578125;0.0;98.83301;0;-1049;-14068;-78.046875;0.0;390.58594;0;194;497;253.05908;-34.82666;0.0;0;;;;;;;0;4739;43;3946;73;1220;73
02:06:58.885;124;3921;55.43701;0.0;109.072266;0;-390;21098;-67.80762;0.0;416.6455;0;-94;-3133;239.67773;-34.82666;0.0;0;;;;;;;0;7512;43;2222;70;269;73
02:06:58.942;-145;17178;63.918457;0.0;75.03662;0;-140;-4822;-45.41748;0.0;367.5586;0;-89;4788;300.3662;-34.82666;0.0;0;;;;;;;0;10344;42;5424;71;555;73
02:06:58.990;6;2369;50.690918;0.0;66.75293;0;-135;-4843;-63.237305;0.0;347.60742;0;85;-2745;297.0044;-34.82666;0.0;0;;;;;;;0;10293;42;6004;69;2525;71
02:06:59.41;50;-7647;30.871582;0.0;37.37549;0;-264;-1927;-40.913086;0.0;340.3125;0;38;-3207;315.70312;-34.82666;0.0;0;;;;;;;0;5756;41;2704;68;1141;71
02:06:59.94;111;2795;18.52295;0.0;21.994629;0;-599;-20316;-32.651367;0.0;338.75244;0;96;4003;318.47168;-34.82666;0.0;0;;;;;;;0;3966;40;2995;67;1013;69
02:06:59.142;210;8745;-29.553223;0.0;-30.388184;0;-1162;-26658;-56.16211;0.0;311.41846;0;146;-1041;365.58105;-34.82666;0.0;0;;;;;;;0;3433;40;2501;65;1390;67
02:06:59.198;49;-8781;-40.144043;0.0;-47.680664;0;-457;22756;-82.57324;0.0;305.63965;0;76;-2407;389.8828;-34.82666;0.0;0;;;;;;;0;4291;40;1767;65;3281;67
02:06:59.246;6;-10473;-19.248047;0.0;-19.489746;0;-286;3906;-23.093262;0.0;334.73145;0;21;-1243;344.1797;-34.82666;0.0;0;;;;;;;0;3713;39;1339;63;7564;67
02:06:59.296;-12;6201;-15.974121;0.0;-16.54541;0;-144;-8061;-7.470703;0.0;348.55225;0;-45;-1727;337.96143;-34.82666;0.0;0;;;;;;;0;1749;39;2625;63;3282;67
02:06:59.351;78;1350;-54.294434;0.0;-56.07422;0;-421;-3939;-66.11572;0.0;312.47314;0;64;3664;373.60107;-34.82666;0.0;0;;;;;;;0;1325;39;1116;63;1458;67
02:06:59.399;144;-8771;-12.568359;0.0;-13.601074;0;-1108;32751;-21.906738;0.0;328.44727;0;147;-390;328.16162;-34.82666;0.0;0;;;;;;;0;5555;39;3311;63;7762;65
02:06:59.447;131;-3676;29.707031;0.0;33.552246;0;-675;11965;-17.182617;0.0;356.57227;0;125;-7588;308.7378;-34.82666;0.0;0;;;;;;;0;6079;38;3934;61;8351;65
02:06:59.496;101;4380;15.644531;0.0;15.952148;0;-451;-21111;-21.884766;0.0;344.94873;0;44;5618;293.99414;-34.82666;0.0;0;;;;;;;0;4458;37;2238;60;2992;63
02:06:59.552;23;-2416;-2.5927734;0.0;-7.1411133;0;-212;7156;-33.48633;0.0;316.38428;0;67;2954;316.5161;-34.82666;0.0;0;;;;;;;0;8777;37;2826;59;4952;61
02:06:59.601;-56;-6012;8.986816;0.0;6.064453;0;-109;-1854;-17.819824;0.0;336.9287;0;26;-323;321.24023;-34.82666;0.0;0;;;;;;;0;4973;36;2391;57;3658;61
02:06:59.648;191;2027;12.744141;0.0;9.645996;0;-729;-4063;-0.72509766;0.0;358.0664;0;83;-1613;310.31982;-34.82666;0.0;0;;;;;;;0;3047;36;1630;57;2729;60
02:06:59.704;153;4672;-27.597656;0.0;-30.498047;0;-988;-712;-20.961914;0.0;325.98633;0;69;5208;326.60156;-34.82666;0.0;0;;;;;;;0;7073;35;2915;55;1951;60
02:06:59.752;37;-2695;-7.0532227;0.0;-11.052246;0;-285;-1323;-23.708496;0.0;326.4917;0;100;-1801;319.79004;-34.82666;0.0;0;;;;;;;0;7219;35;2503;55;5821;58
02:06:59.801;36;1211;-28.278809;0.0;-32.67334;0;-242;-11066;-19.753418;0.0;323.48145;0;-13;-657;321.15234;-34.82666;0.0;0;;;;;;;0;4719;35;2974;54;3305;58
02:06:59.857;71;1082;-32.058105;0.0;-34.123535;0;-368;-481;-37.089844;0.0;312.14355;0;74;6188;333.83057;-34.82666;0.0;0;;;;;;;0;4939;35;1165;54;2163;57
02:06:59.906;89;-8652;-14.611816;0.0;-17.1167;0;-613;20027;-31.59668;0.0;320.20752;0;89;-3377;330.49072;-34.82666;0.0;0;;;;;;;0;2474;34;1213;54;2005;55
02:06:59.953;166;-8194;40.012207;0.0;50.229492;0;-845;9057;-3.9331055;0.0;390.4541;0;131;55;302.40967;-34.82666;0.0;0;;;;;;;0;1873;34;850;52;3096;55
02:07:00.14;115;9206;36.606445;0.0;46.56006;0;-626;-9142;0.83496094;0.0;392.10205;0;62;1967;308.0786;-34.82666;0.0;0;;;;;;;0;4013;33;2498;52;4717;54
02:07:00.57;-6;4290;-3.1640625;0.0;-5.1416016;0;-354;-8857;-22.763672;0.0;331.5454;0;62;1441;330.38086;-34.82666;0.0;0;;;;;;;0;2548;33;2108;52;2537;54
02:07:00.106;76;-4233;-13.688965;0.0;-17.138672;0;-434;-3065;-21.555176;0.0;327.01904;0;71;-5290;327.32666;-34.82666;0.0;0;;;;;;;0;3724;33;2183;52;3959;53
02:07:00.162;117;5321;-50.668945;0.0;-51.723633;0;-543;-9420;-36.914062;0.0;309.19922;0;40;8898;345.19043;-34.82666;0.0;0;;;;;;;0;3478;32;2643;51;3038;53
02:07:00.212;65;-900;-41.11084;0.0;-40.913086;0;-452;5593;-48.120117;0.0;306.84814;0;75;639;355.7373;-34.82666;0.0;0;;;;;;;0;2705;32;2300;51;5865;51
02:07:00.260;70;-5713;-29.135742;0.0;-33.00293;0;-429;7180;-22.719727;0.0;320.03174;0;63;-6554;330.93018;-34.82666;0.0;0;;;;;;;0;2413;31;930;49;3085;51
02:07:00.316;124;2197;-20.830078;0.0;-27.355957;0;-559;-533;-3.0981445;0.0;338.0713;0;52;1266;319.5703;-34.82666;0.0;0;;;;;;;0;1041;31;704;48;3359;50
02:07:00.366;82;2562;-29.904785;0.0;-35.617676;0;-473;-1358;-15.930176;0.0;323.042;0;71;-945;325.3711;-34.82666;0.0;0;;;;;;;0;1341;30;872;48;819;49
02:07:00.416;113;485;-27.333984;0.0;-34.67285;0;-506;-242;-14.919434;0.0;322.3169;0;75;-437;320.3833;-34.82666;0.0;0;;;;;;;0;1231;30;1340;48;1086;49
02:07:00.470;100;3174;-51.28418;0.0;-54.404297;0;-501;-7440;-29.641113;0.0;307.81494;0;53;213;334.42383;-34.82666;0.0;0;;;;;;;0;1749;30;957;47;1905;49
02:07:00.518;93;-653;-57.48047;0.0;-58.447266;0;-440;4302;-44.802246;0.0;299.70703;0;67;252;344.11377;-34.82666;0.0;0;;;;;;;0;1919;30;824;47;2117;48
02:07:00.564;82;-5445;-34.58496;0.0;-42.01172;0;-507;16183;-19.907227;0.0;313.9673;0;68;-1216;321.52588;-34.82666;0.0;0;;;;;;;0;617;29;573;47;680;48
02:07:00.622;120;-988;0.43945312;0.0;0.63720703;0;-545;-91;-2.109375;0.0;358.0005;0;81;-334;309.30908;-34.82666;0.0;0;;;;;;;0;1048;29;745;46;2499;48
02:07:00.669;124;2777;-4.350586;0.0;-7.0751953;0;-540;-3905;-4.724121;0.0;349.34326;0;78;1472;309.9463;-34.82666;0.0;0;;;;;;;0;1312;29;440;46;1385;46
02:07:00.725;78;848;-18.654785;0.0;-24.697266;0;-442;-2006;-14.545898;0.0;328.55713;0;65;497;318.3838;-34.82666;0.0;0;;;;;;;0;563;29;496;46;476;46
02:07:00.774;108;2234;-26.345215;0.0;-32.01416;0;-508;-4560;-19.819336;0.0;320.91064;0;63;1419;323.21777;-34.82666;0.0;0;;;;;;;0;715;28;385;45;632;45
02:07:00.821;102;728;-33.859863;0.0;-37.023926;0;-530;394;-31.706543;0.0;311.83594;0;78;496;333.21533;-34.82666;0.0;0;;;;;;;0;570;28;301;45;456;44
02:07:00.877;53;1360;-23.07129;0.0;-27.158203;0;-344;2808;-24.016113;0.0;320.8667;0;22;2631;326.53564;-34.82666;0.0;0;;;;;;;0;342;27;461;45;721;44
02:07:00.927;132;5744;-51.152344;0.0;-51.04248;0;-619;-19577;-50.339355;0.0;306.8921;0;59;2245;356.98975;-34.82666;0.0;0;;;;;;;0;4188;28;1772;43;3474;44
02:07:00.982;-17;11254;-22.719727;0.0;-63.083496;0;-530;13959;-138.55957;0.0;282.2827;0;-33;3904;438.1787;-34.82666;0.0;0;;;;;;;0;3905;28;1463;43;2643;43
02:07:01.31;120;-13840;-59.21631;0.0;-77.65137;0;-909;21447;-139.63623;0.0;286.062;0;91;-8092;429.08203;-34.82666;0.0;0;;;;;;;0;7355;27;3317;44;3909;42
02:07:01.88;-3;2418;-44.604492;0.0;-48.845215;0;-240;-30431;-10.92041;0.0;326.14014;0;36;10107;329.3921;-34.82666;0.0;0;;;;;;;0;5768;27;6854;43;3446;42
02:07:01.139;-69;-9422;-63.962402;0.0;-65.6543;0;151;-17464;-46.23047;0.0;292.5;0;51;-10212;336.73096;-34.82666;0.0;0;;;;;;;0;11821;27;4519;43;9748;41
02:07:01.185;297;-6464;-76.1792;0.0;-88.50586;0;-2828;-11634;-145.19531;0.0;299.31152;0;395;-32708;444.50684;-34.82666;0.0;0;;;;;;;0;6578;27;8503;42;4909;41
02:07:01.241;-4437;-31359;-53.371582;0.0;-59.084473;0;599;32742;-37.81494;0.0;291.24756;0;1560;-31649;323.26172;-34.82666;0.0;0;;;;;;;0;8931;26;3076;42;1746;40
02:07:01.288;204;-6865;-56.953125;0.0;-71.56494;0;-800;-13454;-107.336426;0.0;307.5293;0;126;2829;419.10645;-34.82666;0.0;0;;;;;;;0;10696;26;6050;41;63575;58
02:07:01.346;209;8313;-51.416016;0.0;-57.128906;0;-820;-19887;-2.4609375;0.0;327.65625;0;199;-8696;323.45947;-34.82666;0.0;0;;;;;;;0;11131;26;6638;40;3267;58
02:07:01.391;-106;779;-43.945312;0.0;-95.11963;0;-120;26429;-142.16309;0.0;315.19775;0;-192;-21427;454.4165;-34.82666;0.0;0;;;;;;;0;12073;26;5168;40;11790;56
02:07:01.447;108;11628;-76.11328;0.0;-80.288086;0;-482;-27514;-67.697754;0.0;338.64258;0;-64;12009;406.47217;-34.82666;0.0;0;;;;;;;0;5074;26;5221;39;5344;56
02:07:01.495;83;-11;-42.34131;0.0;-87.58301;0;-501;18360;-140.09766;0.0;306.87012;0;51;-1742;447.07764;-34.82666;0.0;0;;;;;;;0;11128;25;5912;39;1133;56
02:07:01.542;106;1282;-62.44629;0.0;-66.73096;0;-371;13343;-82.94678;0.0;309.00146;0;-4;2188;394.36523;-34.82666;0.0;0;;;;;;;0;5872;25;5224;38;218;56
02:07:01.598;75;10374;-49.614258;0.0;-57.98584;0;-567;10320;-105.71045;0.0;289.7754;0;56;134;402.31934;-34.82666;0.0;0;;;;;;;0;3503;25;5071;38;1583;56
02:07:01.650;151;-9888;-35.41992;0.0;-35.354004;0;-821;26655;-63.259277;0.0;293.88428;0;97;-1584;354.59473;-34.82666;0.0;0;;;;;;;0;3517;25;6106;38;4475;55
02:07:01.697;236;12747;-21.489258;0.0;-23.950195;0;-572;-29779;-56.535645;0.0;292.28027;0;157;-12903;331.34766;-34.82666;0.0;0;;;;;;;0;4868;25;5990;37;6857;54
02:07:01.752;-1082;-6932;31.464844;0.0;37.595215;0;-1254;32735;-109.4458;0.0;229.19678;0;-448;6180;394.7827;-34.82666;0.0;0;;;;;;;0;13998;25;4028;37;4801;53
02:07:01.800;388;23585;-11.447754;0.0;-18.69873;0;-4360;-6950;-127.96875;0.0;247.10449;0;423;-31635;413.50342;-34.82666;0.0;0;;;;;;;0;7032;25;8158;36;15040;53
02:07:01.848;-89;24812;34.365234;0.0;51.54785;0;-2552;1871;-217.13379;0.0;102.08496;0;573;26714;414.93164;-34.82666;0.0;0;;;;;;;0;11039;25;3569;36;5655;51
02:07:01.904;-395;-24215;37.39746;0.0;42.626953;0;-226;15173;-244.2041;0.0;94.04297;0;695;-6164;391.37695;-34.82666;0.0;0;;;;;;;0;8837;24;4471;35;8595;50
02:07:01.952;-2574;18056;8.833008;0.0;18.566895;0;-482;-25369;-164.39941;0.0;179.45068;0;-1837;14626;419.04053;-34.82666;0.0;0;;;;;;;0;6017;24;6958;35;13670;49
02:07:02.00;-54;-1362;43.527832;0.0;55.59082;0;-137;8763;-207.11426;0.0;114.41162;0;58;-1205;407.417;-34.82666;0.0;0;;;;;;;0;11232;24;11722;34;10975;49
02:07:02.49;-157;1706;23.005371;0.0;48.71338;0;-640;-4931;-177.09961;0.0;138.84521;0;-520;-3361;426.2256;-34.82666;0.0;0;;;;;;;0;4713;24;6839;34;7320;48
02:07:02.105;-50;-5639;39.572754;0.0;82.11182;0;-493;2413;-173.14453;0.0;107.31445;0;65;-3770;442.02393;-34.82666;0.0;0;;;;;;;0;2662;24;3973;34;3519;47
02:07:02.153;-156;-2490;34.694824;0.0;91.93359;0;-590;-12751;-148.24951;0.0;119.55322;0;-151;613;450.1538;-34.82666;0.0;0;;;;;;;0;1128;24;2087;33;1262;47
02:07:02.201;174;-3749;43.68164;0.0;114.25781;0;-380;-3558;-127.72705;0.0;107.88574;0;289;-4577;474.3457;-34.82666;0.0;0;;;;;;;0;1568;24;1922;33;338;47
02:07:02.249;-241;-6558;67.39014;0.0;99.77783;0;-1255;-9335;-119.17969;0.0;125.04639;0;357;11206;472.7417;-34.82666;0.0;0;;;;;;;0;3886;24;4007;33;390;47
02:07:02.305;-400;-4523;59.458008;0.0;119.86084;0;32;-2697;-37.243652;0.0;129.88037;0;300;-5586;553.645;-34.82666;0.0;0;;;;;;;0;6928;23;3398;32;1538;46
02:07:02.353;29;-6637;60.79834;0.0;118.65234;0;-44;-1259;-33.684082;0.0;158.31299;0;405;1659;525.01465;-34.82666;0.0;0;;;;;;;0;10386;23;6549;32;3953;46
02:07:02.404;80;3697;60.117188;0.0;119.77295;0;-285;3011;-23.356934;0.0;163.80615;0;575;-3917;530.33203;-34.82666;0.0;0;;;;;;;0;3262;23;3182;39;3239;44
02:07:02.461;-37;-3798;60.930176;0.0;117.11426;0;-308;614;-34.453125;0.0;166.55273;0;421;-904;514.7095;-34.82666;0.0;0;;;;;;;0;993;23;2545;39;1899;44
02:07:02.510;-47;-4241;60.666504;0.0;115.86182;0;-174;127;-26.608887;0.0;181.05469;0;524;-347;507.2827;-34.82666;0.0;0;;;;;;;0;254;23;795;38;545;43
02:07:02.559;51;57;60.05127;0.0;114.8291;0;-170;594;-28.564453;0.0;184.70215;0;445;-2074;501.04248;-34.82666;0.0;0;;;;;;;0;163;25;1212;38;191;43
02:07:02.617;-21;992;60.007324;0.0;115.15869;0;-156;-590;-29.794922;0.0;182.43896;0;467;1614;501.96533;-34.82666;0.0;0;;;;;;;0;274;25;585;37;234;43
02:07:02.660;-13;142;60.358887;0.0;116.38916;0;-179;-1;-25.466309;0.0;181.16455;0;500;-74;507.9419;-34.82666;0.0;0;;;;;;;0;260;25;611;37;166;42
02:07:02.717;-9;-290;60.20508;0.0;116.47705;0;-178;-1;-25.444336;0.0;181.34033;0;485;-73;507.6123;-34.82666;0.0;0;;;;;;;0;174;25;314;37;128;42
02:07:02.765;-13;-16;60.073242;0.0;116.63086;0;-172;-35;-25.026855;0.0;181.56006;0;490;15;507.65625;-34.82666;0.0;0;;;;;;;0;36;25;150;37;31;42
02:07:02.815;-13;-25;59.96338;0.0;116.82861;0;-175;-38;-24.763184;0.0;181.47217;0;488;15;507.87598;-34.82666;0.0;0;;;;;;;0;11;24;58;37;11;41
02:07:02.872;-9;-19;59.831543;0.0;117.02637;0;-175;-37;-24.433594;0.0;181.40625;0;488;13;508.13965;-34.82666;0.0;0;;;;;;;0;3;24;14;37;2;41
02:07:02.920;-14;-18;59.699707;0.0;117.22412;0;-173;-35;-24.169922;0.0;181.34033;0;488;13;508.3374;-34.82666;0.0;0;;;;;;;0;1;37;4;36;0;68
02:07:02.978;-10;-10;59.56787;0.0;117.44385;0;-174;-35;-23.884277;0.0;181.27441;0;490;11;508.5791;-34.82666;0.0;0;;;;;;;0;1;51;4;39;0;78
02:07:03.24;-12;-20;59.436035;0.0;117.6416;0;-173;-36;-23.642578;0.0;181.18652;0;486;12;508.77686;-34.82666;0.0;0;;;;;;;0;0;85;5;39;0;112
02:07:03.70;-13;-22;59.282227;0.0;117.839355;0;-172;-35;-23.400879;0.0;181.1206;0;486;6;508.95264;-34.82666;0.0;0;;;;;;;0;1;129;2;41;0;129
02:07:03.126;-10;-16;59.128418;0.0;118.05908;0;-174;-39;-23.137207;0.0;181.05469;0;487;6;509.1504;-34.82666;0.0;0;;;;;;;0;1;128;3;43;0;147
02:07:03.175;-13;-22;58.97461;0.0;118.256836;0;-177;-39;-22.939453;0.0;180.9668;0;490;7;509.32617;-34.82666;0.0;0;;;;;;;0;1;133;5;49;0;170
02:07:03.223;-11;-15;58.8208;0.0;118.45459;0;-174;-40;-22.719727;0.0;180.90088;0;486;4;509.47998;-34.82666;0.0;0;;;;;;;0;1;132;3;49;1;168
02:07:03.271;-52;1122;58.666992;0.0;118.65234;0;-206;-174;-22.478027;0.0;180.85693;0;472;367;509.67773;-34.82666;0.0;0;;;;;;;0;1;139;3;49;1;164
02:07:03.327;-19;180;58.49121;0.0;118.95996;0;-185;-30;-22.565918;0.0;180.13184;0;493;-37;510.1831;-34.82666;0.0;0;;;;;;;0;37;143;198;48;69;159
02:07:03.375;-12;-715;58.337402;0.0;119.157715;0;-174;-24;-22.434082;0.0;179.97803;0;454;-37;510.3369;-34.82666;0.0;0;;;;;;;0;15;139;94;47;28;154
02:07:03.431;-36;-157;58.13965;0.0;119.31152;0;-235;-42;-20.500488;0.0;182.06543;0;458;0;510.00732;-34.82666;0.0;0;;;;;;;0;21;135;136;46;45;150
02:07:03.477;-18;-10;58.117676;0.0;119.333496;0;-161;-46;-20.43457;0.0;182.10938;0;509;1;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.525;-18;-13;58.117676;0.0;119.333496;0;-161;-40;-20.43457;0.0;182.10938;0;509;4;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.581;-18;-32;58.117676;0.0;119.333496;0;-161;-42;-20.43457;0.0;182.10938;0;509;2;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.628;-18;-27;58.117676;0.0;119.333496;0;-161;-42;-20.43457;0.0;182.10938;0;509;1;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.676;-18;-75;58.117676;0.0;119.333496;0;-161;-55;-20.43457;0.0;182.10938;0;509;33;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.733;-18;-21;58.117676;0.0;119.333496;0;-161;-41;-20.43457;0.0;182.10938;0;509;3;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.780;-18;-21;58.117676;0.0;119.333496;0;-161;-44;-20.43457;0.0;182.10938;0;509;2;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.830;-18;-17;58.117676;0.0;119.333496;0;-161;-43;-20.43457;0.0;182.10938;0;509;4;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.885;-18;-25;58.117676;0.0;119.333496;0;-161;-42;-20.43457;0.0;182.10938;0;509;1;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.934;-18;-13;58.117676;0.0;119.333496;0;-161;-44;-20.43457;0.0;182.10938;0;509;1;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:03.989;-18;-20;58.117676;0.0;119.333496;0;-161;-46;-20.43457;0.0;182.10938;0;509;2;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.38;-18;-23;58.117676;0.0;119.333496;0;-161;-42;-20.43457;0.0;182.10938;0;509;2;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.96;-18;-19;58.117676;0.0;119.333496;0;-161;-44;-20.43457;0.0;182.10938;0;509;3;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.142;-18;-24;58.117676;0.0;119.333496;0;-161;-43;-20.43457;0.0;182.10938;0;509;1;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.188;-18;-18;58.117676;0.0;119.333496;0;-161;-40;-20.43457;0.0;182.10938;0;509;4;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.246;-18;-22;58.117676;0.0;119.333496;0;-161;-43;-20.43457;0.0;182.10938;0;509;1;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.295;-18;-16;58.117676;0.0;119.333496;0;-161;-43;-20.43457;0.0;182.10938;0;509;3;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.350;-18;-17;58.117676;0.0;119.333496;0;-161;-42;-20.43457;0.0;182.10938;0;509;2;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.396;-18;-15;58.117676;0.0;119.333496;0;-161;-38;-20.43457;0.0;182.10938;0;509;1;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.446;-18;-314;58.117676;0.0;119.333496;0;-161;-1177;-20.43457;0.0;182.10938;0;509;-753;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.496;-18;149;58.117676;0.0;119.333496;0;-161;-725;-20.43457;0.0;182.10938;0;509;61;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.546;-18;356;58.117676;0.0;119.333496;0;-161;-1267;-20.43457;0.0;182.10938;0;509;331;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.603;-18;-2951;58.117676;0.0;119.333496;0;-161;64;-20.43457;0.0;182.10938;0;509;1141;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.648;-18;1856;58.117676;0.0;119.333496;0;-161;233;-20.43457;0.0;182.10938;0;509;-28;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.701;-18;-25;58.117676;0.0;119.333496;0;-161;41;-20.43457;0.0;182.10938;0;509;799;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.760;-18;-2;58.117676;0.0;119.333496;0;-161;-215;-20.43457;0.0;182.10938;0;509;-270;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.802;-18;-17;58.117676;0.0;119.333496;0;-161;-8;-20.43457;0.0;182.10938;0;509;-102;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.862;-18;-17;58.117676;0.0;119.333496;0;-161;-77;-20.43457;0.0;182.10938;0;509;0;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.907;-18;-19;58.117676;0.0;119.333496;0;-161;-57;-20.43457;0.0;182.10938;0;509;-39;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:04.964;-18;-18;58.117676;0.0;119.333496;0;-161;20;-20.43457;0.0;182.10938;0;509;11;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:05.12;-18;-19;58.117676;0.0;119.333496;0;-161;5;-20.43457;0.0;182.10938;0;509;10;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:05.67;-18;-21;58.117676;0.0;119.333496;0;-161;-35;-20.43457;0.0;182.10938;0;509;15;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:05.115;-18;-16;58.117676;0.0;119.333496;0;-161;-90;-20.43457;0.0;182.10938;0;509;8;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
02:07:05.173;-18;-16;58.117676;0.0;119.333496;0;-161;-58;-20.43457;0.0;182.10938;0;509;8;510.00732;-34.82666;0.0;0;;;;;;;0;24;132;191;46;54;146
